# 1:t 2:x 3:y 4:z 5:P 6:Pmac 7:U 8:V 9:T
1.55711 0.15 0.2 0 1.45119 1.48042 -1.09007e-06 -7.44602e-05 0
1.55772 0.15 0.2 0 1.45249 1.49318 -1.09624e-06 -7.48843e-05 0
1.55833 0.15 0.2 0 1.45363 1.50622 -1.10339e-06 -7.49033e-05 0
1.55894 0.15 0.2 0 1.45468 1.51323 -1.11083e-06 -7.50838e-05 0
1.55955 0.15 0.2 0 1.45535 1.51587 -1.11981e-06 -7.53704e-05 0
1.56015 0.15 0.2 0 1.45536 1.52011 -1.12998e-06 -7.46192e-05 0
1.56076 0.15 0.2 0 1.45545 1.52714 -1.07155e-06 -7.18418e-05 0
1.56137 0.15 0.2 0 1.45624 1.53705 -1.18183e-06 -7.56505e-05 0
1.56197 0.15 0.2 0 1.45579 1.54709 -1.16848e-06 -7.71269e-05 0
1.56258 0.15 0.2 0 1.45553 1.55714 -1.15887e-06 -7.40623e-05 0
1.56319 0.15 0.2 0 1.45504 1.53469 -1.16138e-06 -8.03552e-05 0
1.56379 0.15 0.2 0 1.45367 1.4923 -1.17223e-06 -7.0712e-05 0
1.5644 0.15 0.2 0 1.45006 1.4616 -1.17901e-06 -7.64331e-05 0
1.56501 0.15 0.2 0 1.45034 1.45289 -1.17774e-06 -7.51435e-05 0
1.56561 0.15 0.2 0 1.45101 1.45468 -1.17119e-06 -7.57527e-05 0
1.56622 0.15 0.2 0 1.45238 1.46296 -1.1768e-06 -7.53072e-05 0
1.56682 0.15 0.2 0 1.45389 1.48494 -1.17784e-06 -7.56248e-05 0
1.56743 0.15 0.2 0 1.45621 1.51575 -1.17953e-06 -7.53982e-05 0
1.56803 0.15 0.2 0 1.45872 1.54226 -1.18e-06 -7.57941e-05 0
1.56864 0.15 0.2 0 1.46033 1.56203 -1.18187e-06 -7.65727e-05 0
1.56924 0.15 0.2 0 1.46109 1.54182 -1.18448e-06 -7.41636e-05 0
1.56985 0.15 0.2 0 1.45973 1.49616 -1.20036e-06 -7.63975e-05 0
1.57045 0.15 0.2 0 1.45686 1.46362 -1.20302e-06 -7.58432e-05 0
1.57106 0.15 0.2 0 1.45644 1.47467 -1.20451e-06 -7.54806e-05 0
1.57166 0.15 0.2 0 1.45853 1.5148 -1.19661e-06 -7.45129e-05 0
1.57226 0.15 0.2 0 1.46149 1.55128 -1.19334e-06 -7.76376e-05 0
1.57287 0.15 0.2 0 1.46259 1.5759 -1.2037e-06 -7.53053e-05 0
1.57347 0.15 0.2 0 1.4628 1.59336 -1.20793e-06 -7.59736e-05 0
1.57408 0.15 0.2 0 1.46292 1.60776 -1.20875e-06 -7.59856e-05 0
1.57468 0.15 0.2 0 1.46271 1.55962 -1.20767e-06 -7.61621e-05 0
1.57528 0.15 0.2 0 1.45921 1.47086 -1.21597e-06 -7.68367e-05 0
1.57589 0.15 0.2 0 1.45322 1.40591 -1.23374e-06 -7.53918e-05 0
1.57649 0.15 0.2 0 1.45229 1.37837 -1.22507e-06 -7.51569e-05 0
1.57709 0.15 0.2 0 1.45314 1.37191 -1.21382e-06 -7.72404e-05 0
1.57769 0.15 0.2 0 1.45532 1.42852 -1.22006e-06 -7.5684e-05 0
1.5783 0.15 0.2 0 1.4601 1.4855 -1.21114e-06 -7.59655e-05 0
1.5789 0.15 0.2 0 1.46519 1.4995 -1.20568e-06 -7.81711e-05 0
1.5795 0.15 0.2 0 1.46278 1.49643 -1.20282e-06 -6.51807e-05 0
1.5801 0.15 0.2 0 1.46399 1.49928 -1.26269e-06 -9.78272e-05 0
1.58071 0.15 0.2 0 1.46511 1.50656 -1.20499e-06 -6.09627e-05 0
1.58131 0.15 0.2 0 1.46475 1.51372 -1.2487e-06 -8.05267e-05 0
1.58191 0.15 0.2 0 1.46612 1.51216 -1.21951e-06 -7.67062e-05 0
1.58251 0.15 0.2 0 1.46609 1.50093 -1.23196e-06 -7.70652e-05 0
1.58311 0.15 0.2 0 1.46482 1.49414 -1.23732e-06 -7.64137e-05 0
1.58371 0.15 0.2 0 1.46344 1.49562 -1.19588e-06 -8.85414e-05 0
1.58431 0.15 0.2 0 1.46486 1.50307 -1.29622e-06 -5.33397e-05 0
1.58491 0.15 0.2 0 1.4652 1.51192 -1.19852e-06 -9.46905e-05 0
1.58552 0.15 0.2 0 1.46448 1.51988 -1.25983e-06 -7.20273e-05 0
1.58612 0.15 0.2 0 1.46578 1.51082 -1.22473e-06 -7.70704e-05 0
1.58672 0.15 0.2 0 1.4643 1.48566 -1.23822e-06 -7.70367e-05 0
1.58732 0.15 0.2 0 1.46293 1.47935 -1.24587e-06 -7.72156e-05 0
1.58792 0.15 0.2 0 1.46357 1.49155 -1.24219e-06 -7.6725e-05 0
1.58852 0.15 0.2 0 1.46555 1.50839 -1.23273e-06 -7.73889e-05 0
1.58912 0.15 0.2 0 1.46647 1.5025 -1.2331e-06 -7.60744e-05 0
1.58972 0.15 0.2 0 1.46684 1.48242 -1.2349e-06 -8.33881e-05 0
1.59032 0.15 0.2 0 1.46567 1.46932 -1.24949e-06 -7.1591e-05 0
1.59091 0.15 0.2 0 1.46601 1.4682 -1.23722e-06 -7.94362e-05 0
1.59151 0.15 0.2 0 1.46705 1.47446 -1.23907e-06 -7.70661e-05 0
1.59211 0.15 0.2 0 1.46827 1.48429 -1.2355e-06 -7.80398e-05 0
1.59271 0.15 0.2 0 1.46952 1.48934 -1.23802e-06 -7.77144e-05 0
1.59331 0.15 0.2 0 1.47013 1.48831 -1.23658e-06 -7.79627e-05 0
1.59391 0.15 0.2 0 1.47009 1.48824 -1.24117e-06 -7.77906e-05 0
1.59451 0.15 0.2 0 1.47015 1.49242 -1.23847e-06 -7.78111e-05 0
1.59511 0.15 0.2 0 1.47054 1.50031 -1.24259e-06 -7.50532e-05 0
1.5957 0.15 0.2 0 1.47031 1.50902 -1.23603e-06 -7.70636e-05 0
1.5963 0.15 0.2 0 1.47139 1.52082 -1.22768e-06 -8.23655e-05 0
1.5969 0.15 0.2 0 1.47364 1.53314 -1.37326e-06 -5.65154e-05 0
1.5975 0.15 0.2 0 1.47169 1.5131 -1.14034e-06 -0.000116288 0
1.5981 0.15 0.2 0 1.47069 1.46902 -1.26749e-06 -5.48148e-05 0
1.59869 0.15 0.2 0 1.46806 1.43917 -1.22657e-06 -8.42818e-05 0
1.59929 0.15 0.2 0 1.46741 1.42867 -1.23822e-06 -7.58305e-05 0
1.59989 0.15 0.2 0 1.46834 1.43072 -1.22484e-06 -7.92846e-05 0
1.60048 0.15 0.2 0 1.46944 1.43827 -1.22792e-06 -7.81836e-05 0
1.60108 0.15 0.2 0 1.47076 1.45897 -1.22463e-06 -7.85e-05 0
1.60168 0.15 0.2 0 1.47276 1.48781 -1.22101e-06 -7.84723e-05 0
1.60227 0.15 0.2 0 1.47534 1.49171 -1.22037e-06 -8.23096e-05 0
1.60287 0.15 0.2 0 1.4748 1.47396 -1.22225e-06 -7.50665e-05 0
1.60347 0.15 0.2 0 1.47341 1.46126 -1.23369e-06 -7.90277e-05 0
1.60406 0.15 0.2 0 1.47349 1.45992 -1.22398e-06 -7.86018e-05 0
1.60466 0.15 0.2 0 1.47427 1.46536 -1.22099e-06 -7.88384e-05 0
1.60526 0.15 0.2 0 1.47511 1.47181 -1.21944e-06 -7.88818e-05 0
1.60585 0.15 0.2 0 1.47157 1.47831 -1.22209e-06 -7.84456e-05 0
1.60645 0.15 0.2 0 1.4695 1.4976 -1.24226e-06 -7.98492e-05 0
1.60704 0.15 0.2 0 1.47632 1.52967 -1.19632e-06 -7.77166e-05 0
1.60764 0.15 0.2 0 1.475 1.54063 -1.21915e-06 -8.04644e-05 0
1.60823 0.15 0.2 0 1.47509 1.55431 -1.22142e-06 -7.81845e-05 0
1.60883 0.15 0.2 0 1.47686 1.56862 -1.21401e-06 -7.97364e-05 0
1.60942 0.15 0.2 0 1.47792 1.58311 -1.2071e-06 -7.83737e-05 0
1.61002 0.15 0.2 0 1.47673 1.59396 -1.22154e-06 -7.98773e-05 0
1.61061 0.15 0.2 0 1.47896 1.61137 -1.20914e-06 -8.00181e-05 0
1.61121 0.15 0.2 0 1.47894 1.56869 -1.20636e-06 -7.902e-05 0
1.6118 0.15 0.2 0 1.47698 1.48993 -1.21334e-06 -7.83922e-05 0
1.6124 0.15 0.2 0 1.4719 1.47586 -1.2272e-06 -8.02903e-05 0
1.61299 0.15 0.2 0 1.47384 1.50127 -1.21135e-06 -7.79696e-05 0
1.61358 0.15 0.2 0 1.4785 1.51451 -1.19283e-06 -8.14379e-05 0
1.61418 0.15 0.2 0 1.47908 1.51978 -1.20175e-06 -7.89018e-05 0
1.61477 0.15 0.2 0 1.4794 1.52762 -1.2075e-06 -7.97877e-05 0
1.61536 0.15 0.2 0 1.48231 1.53831 -1.68068e-06 -7.37013e-05 0
1.61596 0.15 0.2 0 1.47998 1.54004 -1.54543e-06 -0.000106801 0
1.61655 0.15 0.2 0 1.48117 1.56489 -1.03483e-06 -7.70902e-05 0
1.61714 0.15 0.2 0 1.48275 1.5742 -1.11005e-06 -5.27023e-05 0
1.61774 0.15 0.2 0 1.48323 1.55418 -1.17892e-06 -8.9784e-05 0
1.61833 0.15 0.2 0 1.48159 1.51247 -1.18197e-06 -7.89879e-05 0
1.61892 0.15 0.2 0 1.47874 1.5036 -1.18531e-06 -8.07485e-05 0
1.61951 0.15 0.2 0 1.47923 1.52688 -1.17642e-06 -7.98747e-05 0
1.62011 0.15 0.2 0 1.48095 1.55415 -1.51882e-06 -7.70613e-05 0
1.6207 0.15 0.2 0 1.48187 1.54292 -1.00788e-06 -7.6039e-05 0
1.62129 0.15 0.2 0 1.48306 1.52047 8.26448e-08 -0.000125822 0
1.62188 0.15 0.2 0 1.47934 1.50177 -1.88425e-06 -3.71799e-05 0
1.62247 0.15 0.2 0 1.47897 1.4966 -1.45723e-06 -4.92197e-05 0
1.62307 0.15 0.2 0 1.4797 1.50068 -1.33052e-06 -8.48102e-05 0
1.62366 0.15 0.2 0 1.48064 1.50857 -1.21864e-06 -7.54848e-05 0
1.62425 0.15 0.2 0 1.4819 1.51958 -1.14882e-06 -7.7993e-05 0
1.62484 0.15 0.2 0 1.48312 1.5315 -1.09027e-06 -7.6915e-05 0
1.62543 0.15 0.2 0 1.48439 1.54406 -1.04037e-06 -7.65659e-05 0
1.62602 0.15 0.2 0 1.48539 1.55633 -9.97544e-07 -7.6714e-05 0
1.62661 0.15 0.2 0 1.48662 1.5689 -9.4258e-07 -7.97769e-05 0
1.6272 0.15 0.2 0 1.48825 1.58219 -9.20656e-07 -7.56389e-05 0
1.62779 0.15 0.2 0 1.48855 1.59298 -9.0521e-07 -7.40693e-05 0
1.62838 0.15 0.2 0 1.48851 1.57344 -8.65394e-07 -7.61762e-05 0
1.62897 0.15 0.2 0 1.4873 1.53523 -8.43677e-07 -7.66155e-05 0
1.62956 0.15 0.2 0 1.47876 1.50793 -1.8827e-06 3.71486e-05 0
1.63015 0.15 0.2 0 1.479 1.52618 4.61879e-07 -0.00017288 0
1.63074 0.15 0.2 0 1.48427 1.53866 4.11071e-09 -6.96544e-05 0
1.63133 0.15 0.2 0 1.48498 1.54697 -3.61595e-07 -7.48777e-05 0
1.63192 0.15 0.2 0 1.48537 1.55574 -5.2525e-07 -7.25626e-05 0
1.63251 0.15 0.2 0 1.48593 1.56626 -6.62688e-07 -7.41524e-05 0
1.6331 0.15 0.2 0 1.48696 1.57817 -7.77726e-07 -7.35912e-05 0
1.63369 0.15 0.2 0 1.48808 1.59042 -8.75981e-07 -7.35391e-05 0
1.63428 0.15 0.2 0 1.48893 1.58975 -9.67585e-07 -7.33127e-05 0
1.63487 0.15 0.2 0 1.48945 1.58128 -1.04929e-06 -7.34031e-05 0
1.63546 0.15 0.2 0 1.48915 1.57717 -1.12143e-06 -7.29327e-05 0
1.63605 0.15 0.2 0 1.4894 1.57989 -1.18274e-06 -7.29506e-05 0
1.63664 0.15 0.2 0 1.49009 1.58713 -1.23141e-06 -7.29961e-05 0
1.63722 0.15 0.2 0 1.49081 1.59649 -1.27612e-06 -7.28441e-05 0
1.63781 0.15 0.2 0 1.49149 1.60692 -1.31269e-06 -7.28561e-05 0
1.6384 0.15 0.2 0 1.49203 1.61782 -1.34849e-06 -7.27744e-05 0
1.63899 0.15 0.2 0 1.4927 1.62931 -1.37484e-06 -7.26831e-05 0
1.63958 0.15 0.2 0 1.49318 1.64064 -1.39671e-06 -7.26525e-05 0
1.64016 0.15 0.2 0 1.49353 1.65277 -1.41249e-06 -7.26687e-05 0
1.64075 0.15 0.2 0 1.49423 1.66402 -1.4255e-06 -7.24209e-05 0
1.64134 0.15 0.2 0 1.49477 1.67636 -1.43326e-06 -7.26607e-05 0
1.64192 0.15 0.2 0 1.49528 1.69897 -1.44042e-06 -7.21682e-05 0
1.64251 0.15 0.2 0 1.49546 1.63142 -1.44132e-06 -7.38835e-05 0
1.6431 0.15 0.2 0 1.49108 1.5119 -1.45077e-06 -7.19197e-05 0
1.64369 0.15 0.2 0 1.48339 1.42377 -1.46567e-06 -7.196e-05 0
1.64427 0.15 0.2 0 1.48173 1.38401 -1.45445e-06 -7.18041e-05 0
1.64486 0.15 0.2 0 1.48313 1.36964 -1.43297e-06 -7.27451e-05 0
1.64544 0.15 0.2 0 1.48561 1.45514 -1.42975e-06 -7.20817e-05 0
1.64603 0.15 0.2 0 1.49296 1.59812 -1.41388e-06 -7.17041e-05 0
1.64662 0.15 0.2 0 1.50086 1.71178 -2.61584e-06 0.000108609 0
1.6472 0.15 0.2 0 1.50356 1.68079 -8.24325e-07 -0.000270815 0
1.64779 0.15 0.2 0 1.50035 1.54658 -1.30352e-06 -1.94068e-05 0
1.64837 0.15 0.2 0 1.49051 1.52079 -1.46943e-06 -0.000107849 0
1.64896 0.15 0.2 0 1.4931 1.60613 -1.49115e-06 -6.81258e-05 0
1.64955 0.15 0.2 0 1.50231 1.69312 -1.45106e-06 -7.89859e-05 0
1.65013 0.15 0.2 0 1.50606 1.78062 -1.46091e-06 -7.5074e-05 0
1.65072 0.15 0.2 0 1.50611 1.69365 -1.46647e-06 -7.5471e-05 0
1.6513 0.15 0.2 0 1.49893 1.52815 -1.46837e-06 -7.62302e-05 0
1.65189 0.15 0.2 0 1.48679 1.49438 -1.47859e-06 -7.3327e-05 0
1.65247 0.15 0.2 0 1.48847 1.53999 -1.43489e-06 -7.43328e-05 0
1.65306 0.15 0.2 0 1.49621 1.55819 -1.37525e-06 -7.78487e-05 0
1.65364 0.15 0.2 0 1.49588 1.5572 -1.37442e-06 -7.62607e-05 0
1.65422 0.15 0.2 0 1.49501 1.559 -1.36591e-06 -7.56031e-05 0
1.65481 0.15 0.2 0 1.49564 1.567 -1.33347e-06 -7.67364e-05 0
1.65539 0.15 0.2 0 1.4968 1.57785 -1.30831e-06 -7.65551e-05 0
1.65598 0.15 0.2 0 1.49853 1.59091 -1.28303e-06 -7.69499e-05 0
1.65656 0.15 0.2 0 1.50009 1.58503 -1.2586e-06 -7.72062e-05 0
1.65714 0.15 0.2 0 1.50047 1.56654 -1.2383e-06 -7.74681e-05 0
1.65773 0.15 0.2 0 1.49973 1.55517 -1.22009e-06 -7.71609e-05 0
1.65831 0.15 0.2 0 1.50011 1.55467 -1.19608e-06 -7.75705e-05 0
1.65889 0.15 0.2 0 1.50099 1.56076 -1.17165e-06 -7.78074e-05 0
1.65948 0.15 0.2 0 1.50188 1.57004 -1.15082e-06 -7.78671e-05 0
1.66006 0.15 0.2 0 1.50257 1.58058 -1.13116e-06 -7.81713e-05 0
1.66064 0.15 0.2 0 1.50303 1.59143 -1.1132e-06 -7.81173e-05 0
1.66123 0.15 0.2 0 1.50328 1.58526 -1.09544e-06 -7.8358e-05 0
1.66181 0.15 0.2 0 1.50219 1.56724 -1.07999e-06 -7.8399e-05 0
1.66239 0.15 0.2 0 1.5005 1.55683 -1.06618e-06 -7.84633e-05 0
1.66297 0.15 0.2 0 1.50069 1.55824 -1.04353e-06 -7.88606e-05 0
1.66355 0.15 0.2 0 1.50069 1.56368 -1.02858e-06 -7.89912e-05 0
1.66414 0.15 0.2 0 1.50133 1.56743 -1.01372e-06 -7.87762e-05 0
1.66472 0.15 0.2 0 1.5017 1.56891 -1.00187e-06 -7.92e-05 0
1.6653 0.15 0.2 0 1.50078 1.57331 -9.92953e-07 -7.87913e-05 0
1.66588 0.15 0.2 0 1.50183 1.57236 -9.84903e-07 -7.97766e-05 0
1.66646 0.15 0.2 0 1.50428 1.57037 -9.60175e-07 -7.91413e-05 0
1.66704 0.15 0.2 0 1.503 1.56624 -9.69212e-07 -7.94661e-05 0
1.66763 0.15 0.2 0 1.50409 1.56816 -9.54225e-07 -7.94028e-05 0
1.66821 0.15 0.2 0 1.50483 1.5699 -9.45571e-07 -7.97413e-05 0
1.66879 0.15 0.2 0 1.50555 1.57533 -9.40358e-07 -7.97441e-05 0
1.66937 0.15 0.2 0 1.50621 1.58351 -9.34016e-07 -7.9579e-05 0
1.66995 0.15 0.2 0 1.50698 1.59368 -9.28746e-07 -8.05332e-05 0
1.67053 0.15 0.2 0 1.50763 1.60433 -9.22911e-07 -7.91588e-05 0
1.67111 0.15 0.2 0 1.50812 1.61534 -9.20539e-07 -8.04321e-05 0
1.67169 0.15 0.2 0 1.50829 1.59475 -9.14631e-07 -8.02953e-05 0
1.67227 0.15 0.2 0 1.50686 1.55365 -9.15608e-07 -8.03631e-05 0
1.67285 0.15 0.2 0 1.50389 1.5246 -9.18115e-07 -7.99158e-05 0
1.67343 0.15 0.2 0 1.50327 1.51463 -9.12824e-07 -8.00817e-05 0
1.67401 0.15 0.2 0 1.50407 1.53377 -9.03806e-07 -8.04271e-05 0
1.67459 0.15 0.2 0 1.50619 1.57003 -8.997e-07 -8.03211e-05 0
1.67517 0.15 0.2 0 1.50899 1.60194 -8.95255e-07 -8.08076e-05 0
1.67575 0.15 0.2 0 1.50987 1.58981 -8.96002e-07 -8.07536e-05 0
1.67633 0.15 0.2 0 1.50869 1.56516 -9.04094e-07 -8.09568e-05 0
1.67691 0.15 0.2 0 1.50713 1.56143 -9.04762e-07 -7.99657e-05 0
1.67749 0.15 0.2 0 1.50717 1.57003 -9.01936e-07 -8.17756e-05 0
1.67807 0.15 0.2 0 1.50842 1.56627 -8.98977e-07 -7.87084e-05 0
1.67864 0.15 0.2 0 1.51091 1.55813 -8.88766e-07 -8.29395e-05 0
1.67922 0.15 0.2 0 1.50906 1.55286 -9.05209e-07 -8.02359e-05 0
1.6798 0.15 0.2 0 1.50955 1.55993 -9.02709e-07 -8.07511e-05 0
1.68038 0.15 0.2 0 1.51044 1.56044 -8.9876e-07 -8.11948e-05 0
1.68096 0.15 0.2 0 1.5108 1.55532 -9.00729e-07 -8.10895e-05 0
1.68154 0.15 0.2 0 1.51047 1.55396 -9.0441e-07 -8.12263e-05 0
1.68211 0.15 0.2 0 1.51071 1.5585 -9.05156e-07 -8.09213e-05 0
1.68269 0.15 0.2 0 1.51137 1.56678 -9.04198e-07 -8.13538e-05 0
1.68327 0.15 0.2 0 1.51192 1.57662 -9.05959e-07 -8.11974e-05 0
1.68385 0.15 0.2 0 1.51265 1.58761 -9.07108e-07 -8.14148e-05 0
1.68442 0.15 0.2 0 1.51328 1.59891 -9.0809e-07 -8.13021e-05 0
1.685 0.15 0.2 0 1.51393 1.61051 -9.10528e-07 -8.14247e-05 0
1.68558 0.15 0.2 0 1.51458 1.62233 -9.11302e-07 -8.14357e-05 0
1.68616 0.15 0.2 0 1.51524 1.63427 -9.13642e-07 -8.14951e-05 0
1.68673 0.15 0.2 0 1.51644 1.64634 -9.14195e-07 -8.10942e-05 0
1.68731 0.15 0.2 0 1.51691 1.6585 -9.13838e-07 -8.29239e-05 0
1.68789 0.15 0.2 0 1.51625 1.68077 -9.25083e-07 -8.03351e-05 0
1.68846 0.15 0.2 0 1.51729 1.61491 -9.14624e-07 -8.24007e-05 0
1.68904 0.15 0.2 0 1.51315 1.54174 -9.30231e-07 -8.22839e-05 0
1.68962 0.15 0.2 0 1.508 1.53011 -9.41944e-07 -8.01137e-05 0
1.69019 0.15 0.2 0 1.51087 1.54909 -9.2731e-07 -8.2073e-05 0
1.69077 0.15 0.2 0 1.51399 1.57056 -9.14489e-07 -8.22671e-05 0
1.69134 0.15 0.2 0 1.51542 1.55781 -9.26132e-07 -8.19252e-05 0
1.69192 0.15 0.2 0 1.51481 1.52344 -9.31687e-07 -8.23405e-05 0
1.6925 0.15 0.2 0 1.51288 1.51773 -9.39799e-07 -8.14136e-05 0
1.69307 0.15 0.2 0 1.51422 1.52957 -9.35678e-07 -8.1538e-05 0
1.69365 0.15 0.2 0 1.51682 1.53715 -9.28372e-07 -8.26615e-05 0
1.69422 0.15 0.2 0 1.51767 1.54315 -9.35107e-07 -8.18534e-05 0
1.6948 0.15 0.2 0 1.5184 1.55153 -9.39038e-07 -8.21082e-05 0
1.69537 0.15 0.2 0 1.51916 1.56167 -9.3977e-07 -8.21773e-05 0
1.69595 0.15 0.2 0 1.51953 1.57223 -9.41259e-07 -8.13577e-05 0
1.69652 0.15 0.2 0 1.52081 1.58342 -9.40741e-07 -8.38244e-05 0
1.6971 0.15 0.2 0 1.5208 1.59437 -9.46535e-07 -8.09001e-05 0
1.69767 0.15 0.2 0 1.52231 1.60625 -9.81154e-07 -7.42316e-05 0
1.69825 0.15 0.2 0 1.52151 1.61568 -8.93509e-07 -9.89885e-05 0
1.69882 0.15 0.2 0 1.5208 1.62586 -9.7509e-07 -6.9063e-05 0
1.6994 0.15 0.2 0 1.52183 1.64014 -9.3871e-07 -9.57884e-05 0
1.69997 0.15 0.2 0 1.52275 1.65133 -9.60179e-07 -6.78391e-05 0
1.70054 0.15 0.2 0 1.52179 1.59389 -9.45716e-07 -8.85721e-05 0
1.70112 0.15 0.2 0 1.51764 1.49318 -9.63443e-07 -8.24269e-05 0
1.70169 0.15 0.2 0 1.51133 1.47506 -9.75299e-07 -8.17384e-05 0
1.70226 0.15 0.2 0 1.51366 1.50536 -9.60435e-07 -8.18617e-05 0
1.70284 0.15 0.2 0 1.51902 1.51873 -9.39394e-07 -8.37528e-05 0
1.70341 0.15 0.2 0 1.51946 1.52179 -9.53924e-07 -8.26508e-05 0
1.70398 0.15 0.2 0 1.52015 1.5282 -9.61492e-07 -8.24273e-05 0
1.70456 0.15 0.2 0 1.52113 1.52939 -9.58354e-07 -8.27388e-05 0
1.70513 0.15 0.2 0 1.52204 1.52767 -9.59463e-07 -8.28093e-05 0
1.7057 0.15 0.2 0 1.52263 1.5301 -9.61245e-07 -8.25602e-05 0
1.70628 0.15 0.2 0 1.52369 1.53724 -9.61972e-07 -8.28476e-05 0
1.70685 0.15 0.2 0 1.52463 1.5364 -9.61334e-07 -8.28871e-05 0
1.70742 0.15 0.2 0 1.52482 1.5298 -9.63901e-07 -8.29107e-05 0
1.70799 0.15 0.2 0 1.52427 1.52712 -9.67419e-07 -8.28063e-05 0
1.70857 0.15 0.2 0 1.52427 1.52758 -9.67206e-07 -8.28318e-05 0
1.70914 0.15 0.2 0 1.52438 1.52948 -9.66003e-07 -8.30189e-05 0
1.70971 0.15 0.2 0 1.5243 1.52818 -9.67734e-07 -8.29225e-05 0
1.71028 0.15 0.2 0 1.52409 1.52546 -9.68245e-07 -8.31796e-05 0
1.71085 0.15 0.2 0 1.52364 1.52628 -9.69935e-07 -8.28295e-05 0
1.71143 0.15 0.2 0 1.52364 1.52458 -9.69221e-07 -8.31367e-05 0
1.712 0.15 0.2 0 1.52365 1.52132 -9.68766e-07 -8.31867e-05 0
1.71257 0.15 0.2 0 1.52374 1.52249 -9.69467e-07 -8.31202e-05 0
1.71314 0.15 0.2 0 1.52423 1.52817 -9.69108e-07 -8.29801e-05 0
1.71371 0.15 0.2 0 1.52486 1.53644 -9.69096e-07 -8.34556e-05 0
1.71428 0.15 0.2 0 1.52582 1.53156 -9.68305e-07 -8.31389e-05 0
1.71485 0.15 0.2 0 1.52588 1.51745 -9.69371e-07 -8.36075e-05 0
1.71542 0.15 0.2 0 1.52479 1.50904 -9.74405e-07 -8.21687e-05 0
1.71599 0.15 0.2 0 1.52158 1.50863 -9.74971e-07 -8.5878e-05 0
1.71656 0.15 0.2 0 1.52111 1.52133 -9.80901e-07 -7.97987e-05 0
1.71714 0.15 0.2 0 1.52472 1.54256 -9.58531e-07 -8.60065e-05 0
1.71771 0.15 0.2 0 1.52525 1.55795 -9.68691e-07 -8.23378e-05 0
1.71828 0.15 0.2 0 1.52652 1.57421 -9.7004e-07 -8.39893e-05 0
1.71885 0.15 0.2 0 1.52787 1.58986 -9.67618e-07 -8.32218e-05 0
1.71942 0.15 0.2 0 1.52894 1.58051 -9.68532e-07 -8.37331e-05 0
1.71999 0.15 0.2 0 1.52908 1.56594 -9.70494e-07 -8.36985e-05 0
1.72056 0.15 0.2 0 1.52854 1.5635 -9.74074e-07 -8.30526e-05 0
1.72112 0.15 0.2 0 1.52993 1.56906 -9.70707e-07 -8.41089e-05 0
1.72169 0.15 0.2 0 1.53096 1.5775 -9.67551e-07 -8.33746e-05 0
1.72226 0.15 0.2 0 1.53169 1.58753 -9.70505e-07 -8.38396e-05 0
1.72283 0.15 0.2 0 1.53223 1.58401 -9.69151e-07 -8.37268e-05 0
1.7234 0.15 0.2 0 1.53145 1.57106 -9.71904e-07 -8.37111e-05 0
1.72397 0.15 0.2 0 1.53024 1.56429 -9.75225e-07 -8.41461e-05 0
1.72454 0.15 0.2 0 1.53076 1.56675 -9.70328e-07 -8.31862e-05 0
1.72511 0.15 0.2 0 1.53055 1.57215 -9.71079e-07 -8.41559e-05 0
1.72568 0.15 0.2 0 1.53089 1.57523 -9.69679e-07 -8.37782e-05 0
1.72625 0.15 0.2 0 1.53097 1.57587 -9.69138e-07 -8.40248e-05 0
1.72681 0.15 0.2 0 1.53086 1.57934 -9.7056e-07 -8.38551e-05 0
1.72738 0.15 0.2 0 1.53123 1.58652 -9.69e-07 -8.39445e-05 0
1.72795 0.15 0.2 0 1.53176 1.58319 -9.67369e-07 -8.40658e-05 0
1.72852 0.15 0.2 0 1.53203 1.57601 -9.68314e-07 -8.39332e-05 0
1.72909 0.15 0.2 0 1.53186 1.57643 -9.68642e-07 -8.44091e-05 0
1.72965 0.15 0.2 0 1.53214 1.58291 -9.69089e-07 -8.36073e-05 0
1.73022 0.15 0.2 0 1.53322 1.59289 -9.65421e-07 -8.43032e-05 0
1.73079 0.15 0.2 0 1.5342 1.60361 -9.65205e-07 -8.41906e-05 0
1.73136 0.15 0.2 0 1.53506 1.61487 -9.6474e-07 -8.41616e-05 0
1.73192 0.15 0.2 0 1.53583 1.62627 -9.64872e-07 -8.42435e-05 0
1.73249 0.15 0.2 0 1.53661 1.63803 -9.64503e-07 -8.42572e-05 0
1.73306 0.15 0.2 0 1.53725 1.64982 -9.64259e-07 -8.42246e-05 0
1.73363 0.15 0.2 0 1.53746 1.66082 -9.64136e-07 -8.48303e-05 0
1.73419 0.15 0.2 0 1.53792 1.67278 -9.65376e-07 -8.33115e-05 0
1.73476 0.15 0.2 0 1.53833 1.62811 -9.59745e-07 -8.53349e-05 0
1.73533 0.15 0.2 0 1.5348 1.57559 -9.69929e-07 -8.45607e-05 0
1.73589 0.15 0.2 0 1.53124 1.56774 -9.7634e-07 -8.33331e-05 0
1.73646 0.15 0.2 0 1.53318 1.56939 -1.20169e-06 -0.000101846 0
1.73702 0.15 0.2 0 1.53382 1.56235 -8.28126e-07 -6.75466e-05 0
1.73759 0.15 0.2 0 1.53497 1.56185 -9.83766e-07 -8.25883e-05 0
1.73816 0.15 0.2 0 1.53569 1.56576 -9.61816e-07 -8.87364e-05 0
1.73872 0.15 0.2 0 1.53654 1.57403 -9.66891e-07 -8.36113e-05 0
