# 1:t 2:x 3:y 4:z 5:P 6:Pmac 7:U 8:V 9:T
1.56803 0.25 0.2 0 0.59763 1.00916 9.46271e-07 -1.63998e-05 0
1.56864 0.25 0.2 0 0.598454 1.02674 9.72281e-07 -1.49796e-05 0
1.56924 0.25 0.2 0 0.598717 0.987553 9.48251e-07 -1.81136e-05 0
1.56985 0.25 0.2 0 0.59635 0.941033 9.98194e-07 -1.52527e-05 0
1.57045 0.25 0.2 0 0.593573 0.91561 9.55999e-07 -1.57531e-05 0
1.57106 0.25 0.2 0 0.59351 0.944195 9.61506e-07 -1.6362e-05 0
1.57166 0.25 0.2 0 0.595188 0.987023 9.69377e-07 -1.41492e-05 0
1.57226 0.25 0.2 0 0.596871 1.01852 9.83768e-07 -1.82378e-05 0
1.57287 0.25 0.2 0 0.596999 1.03958 9.81682e-07 -1.5082e-05 0
1.57347 0.25 0.2 0 0.596922 1.05595 9.72223e-07 -1.59063e-05 0
1.57408 0.25 0.2 0 0.596738 1.06959 9.73967e-07 -1.60004e-05 0
1.57468 0.25 0.2 0 0.595679 0.990125 9.90061e-07 -1.58771e-05 0
1.57528 0.25 0.2 0 0.590567 0.900071 1.04029e-06 -1.68693e-05 0
1.57589 0.25 0.2 0 0.585601 0.848636 9.28094e-07 -1.43836e-05 0
1.57649 0.25 0.2 0 0.585052 0.83047 9.89219e-07 -1.53063e-05 0
1.57709 0.25 0.2 0 0.584873 0.827481 9.76344e-07 -1.69358e-05 0
1.57769 0.25 0.2 0 0.586602 0.911725 9.78687e-07 -1.48557e-05 0
1.5783 0.25 0.2 0 0.59153 0.950639 9.15561e-07 -1.57704e-05 0
1.5789 0.25 0.2 0 0.593885 0.952209 1.04559e-06 -1.76678e-05 0
1.5795 0.25 0.2 0 0.593017 0.949038 1.05755e-06 -2.32362e-05 0
1.5801 0.25 0.2 0 0.591217 0.952351 8.24798e-07 4.17741e-06 0
1.58071 0.25 0.2 0 0.592999 0.962483 1.03212e-06 -3.06959e-05 0
1.58131 0.25 0.2 0 0.593245 0.97175 9.35423e-07 -1.28947e-05 0
1.58191 0.25 0.2 0 0.593236 0.961476 9.9288e-07 -1.49512e-05 0
1.58251 0.25 0.2 0 0.592268 0.949529 9.92034e-07 -1.57577e-05 0
1.58311 0.25 0.2 0 0.590774 0.945402 9.7217e-07 -1.50156e-05 0
1.58371 0.25 0.2 0 0.59129 0.949005 1.17524e-06 -6.42428e-06 0
1.58431 0.25 0.2 0 0.588147 0.952567 7.01207e-07 -3.81904e-05 0
1.58491 0.25 0.2 0 0.58993 0.965412 1.08209e-06 4.24125e-06 0
1.58552 0.25 0.2 0 0.589389 0.974258 9.17477e-07 -2.23108e-05 0
1.58612 0.25 0.2 0 0.589055 0.952769 1.02088e-06 -1.49953e-05 0
1.58672 0.25 0.2 0 0.586798 0.927132 9.72284e-07 -1.55696e-05 0
1.58732 0.25 0.2 0 0.585577 0.929942 9.74947e-07 -1.60835e-05 0
1.58792 0.25 0.2 0 0.586219 0.94511 9.68163e-07 -1.45629e-05 0
1.58852 0.25 0.2 0 0.587292 0.960978 9.9336e-07 -1.61378e-05 0
1.58912 0.25 0.2 0 0.58733 0.9438 9.44951e-07 -1.51476e-05 0
1.58972 0.25 0.2 0 0.586878 0.92299 1.02657e-06 -1.63404e-05 0
1.59032 0.25 0.2 0 0.585473 0.914066 9.63628e-07 -1.43341e-05 0
1.59091 0.25 0.2 0 0.585767 0.916147 9.78551e-07 -1.55041e-05 0
1.59151 0.25 0.2 0 0.586059 0.923231 9.85034e-07 -1.52358e-05 0
1.59211 0.25 0.2 0 0.586797 0.93349 9.78303e-07 -1.54714e-05 0
1.59271 0.25 0.2 0 0.587338 0.934968 9.87239e-07 -1.54025e-05 0
1.59331 0.25 0.2 0 0.587299 0.932672 9.87848e-07 -1.5405e-05 0
1.59391 0.25 0.2 0 0.586783 0.933541 9.86057e-07 -1.51913e-05 0
1.59451 0.25 0.2 0 0.586584 0.939156 9.81647e-07 -1.51776e-05 0
1.59511 0.25 0.2 0 0.586516 0.947455 9.6975e-07 -1.48911e-05 0
1.5957 0.25 0.2 0 0.587029 0.957942 1.01329e-06 -2.25122e-05 0
1.5963 0.25 0.2 0 0.5862 0.96701 9.77539e-07 -6.30157e-06 0
1.5969 0.25 0.2 0 0.586114 0.978252 1.0797e-06 -2.15715e-05 0
1.5975 0.25 0.2 0 0.585384 0.939443 9.11616e-07 -1.23093e-05 0
1.5981 0.25 0.2 0 0.583728 0.897801 1.04242e-06 -1.21416e-05 0
1.59869 0.25 0.2 0 0.58047 0.873813 9.71043e-07 -1.92899e-05 0
1.59929 0.25 0.2 0 0.58019 0.869052 9.80474e-07 -1.31628e-05 0
1.59989 0.25 0.2 0 0.580279 0.872544 9.97764e-07 -1.60027e-05 0
1.60048 0.25 0.2 0 0.580735 0.880852 9.8832e-07 -1.48132e-05 0
1.60108 0.25 0.2 0 0.581559 0.906886 9.87449e-07 -1.5154e-05 0
1.60168 0.25 0.2 0 0.583177 0.935749 9.98639e-07 -1.46952e-05 0
1.60227 0.25 0.2 0 0.584203 0.925474 9.99836e-07 -1.45886e-05 0
1.60287 0.25 0.2 0 0.583178 0.906114 9.91337e-07 -1.59731e-05 0
1.60347 0.25 0.2 0 0.581995 0.897787 9.84376e-07 -1.47741e-05 0
1.60406 0.25 0.2 0 0.581906 0.89914 9.89402e-07 -1.50388e-05 0
1.60466 0.25 0.2 0 0.581994 0.90533 9.99008e-07 -1.49147e-05 0
1.60526 0.25 0.2 0 0.582256 0.911067 9.95062e-07 -1.49998e-05 0
1.60585 0.25 0.2 0 0.575607 0.917471 1.0608e-06 -1.3154e-05 0
1.60645 0.25 0.2 0 0.579443 0.95168 8.44004e-07 -1.8161e-05 0
1.60704 0.25 0.2 0 0.58088 0.968921 1.15386e-06 -1.26757e-05 0
1.60764 0.25 0.2 0 0.579512 0.980511 9.41236e-07 -1.57492e-05 0
1.60823 0.25 0.2 0 0.579707 0.994913 1.00959e-06 -1.42573e-05 0
1.60883 0.25 0.2 0 0.581729 1.00899 9.76788e-07 -1.58375e-05 0
1.60942 0.25 0.2 0 0.580163 1.0206 1.05678e-06 -1.30348e-05 0
1.61002 0.25 0.2 0 0.580504 1.03494 9.35783e-07 -1.59333e-05 0
1.61061 0.25 0.2 0 0.581631 1.05064 1.04953e-06 -1.62675e-05 0
1.61121 0.25 0.2 0 0.580667 0.978999 9.9518e-07 -1.29419e-05 0
1.6118 0.25 0.2 0 0.576851 0.898675 1.05601e-06 -1.45655e-05 0
1.6124 0.25 0.2 0 0.573204 0.919651 9.60579e-07 -1.4635e-05 0
1.61299 0.25 0.2 0 0.576245 0.942363 9.65635e-07 -1.38109e-05 0
1.61358 0.25 0.2 0 0.578413 0.948306 1.04681e-06 -1.67351e-05 0
1.61418 0.25 0.2 0 0.577868 0.952993 1.00519e-06 -1.33672e-05 0
1.61477 0.25 0.2 0 0.578348 0.962857 9.92871e-07 -1.48709e-05 0
1.61536 0.25 0.2 0 0.578203 0.973777 9.91914e-07 -1.10234e-05 0
1.61596 0.25 0.2 0 0.579235 0.986915 1.00039e-06 -1.93324e-05 0
1.61655 0.25 0.2 0 0.579601 0.999851 1.00614e-06 -1.751e-05 0
1.61714 0.25 0.2 0 0.579625 1.01187 1.01465e-06 -6.50279e-06 0
1.61774 0.25 0.2 0 0.579365 0.975576 1.01759e-06 -1.94519e-05 0
1.61833 0.25 0.2 0 0.576681 0.933113 1.03465e-06 -1.29321e-05 0
1.61892 0.25 0.2 0 0.574154 0.941211 9.96388e-07 -1.43815e-05 0
1.61951 0.25 0.2 0 0.575089 0.969892 9.92504e-07 -1.40939e-05 0
1.62011 0.25 0.2 0 0.576099 0.994411 1.03776e-06 -1.743e-05 0
1.6207 0.25 0.2 0 0.576663 0.978786 9.91684e-07 -1.37466e-05 0
1.62129 0.25 0.2 0 0.574003 0.936731 1.03826e-06 -1.47878e-05 0
1.62188 0.25 0.2 0 0.571935 0.927311 1.00289e-06 -1.67782e-05 0
1.62247 0.25 0.2 0 0.571007 0.914333 1.01474e-06 -6.41191e-06 0
1.62307 0.25 0.2 0 0.571371 0.920989 1.02046e-06 -1.90984e-05 0
1.62366 0.25 0.2 0 0.571885 0.930186 1.00628e-06 -1.29905e-05 0
1.62425 0.25 0.2 0 0.572493 0.941327 1.01512e-06 -1.48001e-05 0
1.62484 0.25 0.2 0 0.57327 0.953373 1.00465e-06 -1.42407e-05 0
1.62543 0.25 0.2 0 0.573886 0.965668 1.01971e-06 -1.40192e-05 0
1.62602 0.25 0.2 0 0.574478 0.977968 1.00687e-06 -1.43248e-05 0
1.62661 0.25 0.2 0 0.575117 0.990352 1.04395e-06 -1.41414e-05 0
1.6272 0.25 0.2 0 0.575176 1.00209 9.93308e-07 -9.10534e-06 0
1.62779 0.25 0.2 0 0.575991 1.01465 1.01764e-06 -1.96174e-05 0
1.62838 0.25 0.2 0 0.575573 0.98031 1.0115e-06 -1.31856e-05 0
1.62897 0.25 0.2 0 0.573063 0.940984 1.04409e-06 -1.44111e-05 0
1.62956 0.25 0.2 0 0.567164 0.920183 9.09495e-07 -9.01428e-06 0
1.63015 0.25 0.2 0 0.571372 0.933815 1.04414e-06 -1.73594e-05 0
1.63074 0.25 0.2 0 0.56872 0.922535 1.0839e-06 -1.67621e-05 0
1.63133 0.25 0.2 0 0.56903 0.932006 1.01112e-06 -1.31383e-05 0
1.63192 0.25 0.2 0 0.569157 0.941531 1.02127e-06 -1.28244e-05 0
1.63251 0.25 0.2 0 0.569442 0.952429 1.01411e-06 -1.39014e-05 0
1.6331 0.25 0.2 0 0.569961 0.964033 1.01858e-06 -1.3758e-05 0
1.63369 0.25 0.2 0 0.570411 0.975832 1.0228e-06 -1.38389e-05 0
1.63428 0.25 0.2 0 0.570769 0.968573 1.01523e-06 -1.36184e-05 0
1.63487 0.25 0.2 0 0.570549 0.959519 1.0306e-06 -1.40564e-05 0
1.63546 0.25 0.2 0 0.56981 0.957524 1.01829e-06 -1.34497e-05 0
1.63605 0.25 0.2 0 0.569874 0.96219 1.01624e-06 -1.37477e-05 0
1.63664 0.25 0.2 0 0.569922 0.969731 1.02505e-06 -1.37265e-05 0
1.63722 0.25 0.2 0 0.570121 0.979348 1.02027e-06 -1.36076e-05 0
1.63781 0.25 0.2 0 0.570199 0.989548 1.02438e-06 -1.36511e-05 0
1.6384 0.25 0.2 0 0.570299 1.00043 1.01785e-06 -1.36202e-05 0
1.63899 0.25 0.2 0 0.570356 1.01119 1.02701e-06 -1.35884e-05 0
1.63958 0.25 0.2 0 0.570411 1.02252 1.02034e-06 -1.34645e-05 0
1.64016 0.25 0.2 0 0.570177 1.03446 1.02632e-06 -1.36157e-05 0
1.64075 0.25 0.2 0 0.570531 1.04527 1.01956e-06 -1.33067e-05 0
1.64134 0.25 0.2 0 0.570333 1.05731 1.02843e-06 -1.34432e-05 0
1.64192 0.25 0.2 0 0.570526 1.07921 1.02019e-06 -1.32385e-05 0
1.64251 0.25 0.2 0 0.569704 0.971874 1.03922e-06 -1.49427e-05 0
1.6431 0.25 0.2 0 0.563426 0.851109 1.08843e-06 -1.24171e-05 0
1.64369 0.25 0.2 0 0.556924 0.780355 9.95058e-07 -1.27196e-05 0
1.64427 0.25 0.2 0 0.556343 0.753673 1.00986e-06 -1.30793e-05 0
1.64486 0.25 0.2 0 0.556307 0.744869 1.0482e-06 -1.38466e-05 0
1.64544 0.25 0.2 0 0.558517 0.871808 1.0004e-06 -1.28761e-05 0
1.64603 0.25 0.2 0 0.566534 1.01629 9.65699e-07 -1.26597e-05 0
1.64662 0.25 0.2 0 0.573926 1.11197 1.02286e-06 -3.05576e-06 0
1.6472 0.25 0.2 0 0.576077 1.01312 1.06492e-06 -4.67791e-05 0
1.64779 0.25 0.2 0 0.567231 0.855025 1.12785e-06 2.23811e-05 0
1.64837 0.25 0.2 0 0.559543 0.891338 9.49717e-07 -2.87803e-05 0
1.64896 0.25 0.2 0 0.565721 0.995067 9.63025e-07 -7.74097e-06 0
1.64955 0.25 0.2 0 0.571393 1.06789 1.07607e-06 -1.57749e-05 0
1.65013 0.25 0.2 0 0.572933 1.13993 1.03983e-06 -1.28072e-05 0
1.65072 0.25 0.2 0 0.572345 0.99703 1.03555e-06 -1.3182e-05 0
1.6513 0.25 0.2 0 0.562762 0.828499 1.12524e-06 -1.41468e-05 0
1.65189 0.25 0.2 0 0.553374 0.865849 9.6537e-07 -1.0492e-05 0
1.65247 0.25 0.2 0 0.558412 0.907111 9.49596e-07 -1.24298e-05 0
1.65306 0.25 0.2 0 0.561542 0.909081 1.12502e-06 -1.49228e-05 0
1.65364 0.25 0.2 0 0.559358 0.906026 1.03601e-06 -1.23771e-05 0
1.65422 0.25 0.2 0 0.55957 0.912044 9.9864e-07 -1.20815e-05 0
1.65481 0.25 0.2 0 0.559597 0.92025 1.04298e-06 -1.32433e-05 0
1.65539 0.25 0.2 0 0.560417 0.93159 1.01909e-06 -1.24709e-05 0
1.65598 0.25 0.2 0 0.561484 0.944261 1.03244e-06 -1.27534e-05 0
1.65656 0.25 0.2 0 0.562368 0.928308 1.03057e-06 -1.27224e-05 0
1.65714 0.25 0.2 0 0.56182 0.90915 1.04529e-06 -1.28267e-05 0
1.65773 0.25 0.2 0 0.560967 0.901762 1.02283e-06 -1.22331e-05 0
1.65831 0.25 0.2 0 0.561193 0.903995 1.02903e-06 -1.26831e-05 0
1.65889 0.25 0.2 0 0.561422 0.911005 1.03466e-06 -1.25195e-05 0
1.65948 0.25 0.2 0 0.561735 0.920596 1.03364e-06 -1.24169e-05 0
1.66006 0.25 0.2 0 0.561864 0.931124 1.03438e-06 -1.25942e-05 0
1.66064 0.25 0.2 0 0.561795 0.941729 1.03585e-06 -1.23112e-05 0
1.66123 0.25 0.2 0 0.561539 0.926901 1.03597e-06 -1.22733e-05 0
1.66181 0.25 0.2 0 0.559479 0.907837 1.08119e-06 -1.24603e-05 0
1.66239 0.25 0.2 0 0.558072 0.902254 1.00182e-06 -1.1244e-05 0
1.66297 0.25 0.2 0 0.557678 0.905105 1.05367e-06 -1.38931e-05 0
1.66355 0.25 0.2 0 0.557236 0.911569 1.02651e-06 -1.17174e-05 0
1.66414 0.25 0.2 0 0.557251 0.912699 1.0403e-06 -1.22004e-05 0
1.66472 0.25 0.2 0 0.556991 0.914048 1.03783e-06 -1.22595e-05 0
1.6653 0.25 0.2 0 0.555039 0.919457 1.04872e-06 -1.14448e-05 0
1.66588 0.25 0.2 0 0.557752 0.916555 9.84536e-07 -1.34128e-05 0
1.66646 0.25 0.2 0 0.557021 0.91031 1.10624e-06 -1.12479e-05 0
1.66704 0.25 0.2 0 0.556528 0.91295 9.88444e-07 -1.2009e-05 0
1.66763 0.25 0.2 0 0.557114 0.911285 1.05243e-06 -1.22297e-05 0
1.66821 0.25 0.2 0 0.557233 0.913293 1.03303e-06 -1.1943e-05 0
1.66879 0.25 0.2 0 0.557416 0.919661 1.03887e-06 -1.19526e-05 0
1.66937 0.25 0.2 0 0.557601 0.928245 1.03688e-06 -1.16204e-05 0
1.66995 0.25 0.2 0 0.557924 0.938539 1.03458e-06 -1.28032e-05 0
1.67053 0.25 0.2 0 0.557929 0.948877 1.04123e-06 -1.06438e-05 0
1.67111 0.25 0.2 0 0.558033 0.959941 1.0376e-06 -1.24197e-05 0
1.67169 0.25 0.2 0 0.557532 0.923066 1.04344e-06 -1.18352e-05 0
1.67227 0.25 0.2 0 0.55503 0.881205 1.06857e-06 -1.20007e-05 0
1.67285 0.25 0.2 0 0.552247 0.858859 1.02719e-06 -1.11908e-05 0
1.67343 0.25 0.2 0 0.551743 0.853907 1.03741e-06 -1.16525e-05 0
1.67401 0.25 0.2 0 0.551879 0.883275 1.04278e-06 -1.16911e-05 0
1.67459 0.25 0.2 0 0.553664 0.920468 1.02751e-06 -1.14406e-05 0
1.67517 0.25 0.2 0 0.555433 0.948475 1.04946e-06 -1.19007e-05 0
1.67575 0.25 0.2 0 0.555193 0.916161 1.05052e-06 -1.1445e-05 0
1.67633 0.25 0.2 0 0.553585 0.898059 1.05059e-06 -1.20242e-05 0
1.67691 0.25 0.2 0 0.552168 0.900319 1.0283e-06 -1.04933e-05 0
1.67749 0.25 0.2 0 0.551557 0.911172 1.04913e-06 -1.2994e-05 0
1.67807 0.25 0.2 0 0.553777 0.900374 1.0026e-06 -8.85582e-06 0
1.67864 0.25 0.2 0 0.553219 0.889364 1.11452e-06 -1.3675e-05 0
1.67922 0.25 0.2 0 0.551925 0.889563 1.00239e-06 -1.03011e-05 0
1.6798 0.25 0.2 0 0.552298 0.898835 1.04993e-06 -1.13097e-05 0
1.68038 0.25 0.2 0 0.552514 0.894135 1.04317e-06 -1.13818e-05 0
1.68096 0.25 0.2 0 0.552015 0.888426 1.05403e-06 -1.11494e-05 0
1.68154 0.25 0.2 0 0.551402 0.889004 1.04079e-06 -1.12398e-05 0
1.68211 0.25 0.2 0 0.551328 0.894958 1.04093e-06 -1.10409e-05 0
1.68269 0.25 0.2 0 0.5514 0.903468 1.04995e-06 -1.1179e-05 0
1.68327 0.25 0.2 0 0.551438 0.913369 1.04182e-06 -1.09786e-05 0
1.68385 0.25 0.2 0 0.55167 0.924208 1.04682e-06 -1.11698e-05 0
1.68442 0.25 0.2 0 0.55175 0.935153 1.04477e-06 -1.08844e-05 0
1.685 0.25 0.2 0 0.551945 0.946575 1.04524e-06 -1.10038e-05 0
1.68558 0.25 0.2 0 0.552082 0.958026 1.04586e-06 -1.08771e-05 0
1.68616 0.25 0.2 0 0.552254 0.969693 1.046e-06 -1.09015e-05 0
1.68673 0.25 0.2 0 0.553334 0.981385 1.0377e-06 -1.03291e-05 0
1.68731 0.25 0.2 0 0.551987 0.992025 1.08038e-06 -1.23612e-05 0
1.68789 0.25 0.2 0 0.552455 1.01602 1.0033e-06 -9.27541e-06 0
1.68846 0.25 0.2 0 0.551783 0.908951 1.08955e-06 -1.14669e-05 0
1.68904 0.25 0.2 0 0.546073 0.857771 1.09123e-06 -1.12953e-05 0
1.68962 0.25 0.2 0 0.542814 0.864162 9.90099e-07 -8.66478e-06 0
1.69019 0.25 0.2 0 0.546105 0.886727 1.04291e-06 -1.17413e-05 0
1.69077 0.25 0.2 0 0.546852 0.904206 1.07778e-06 -1.06734e-05 0
1.69134 0.25 0.2 0 0.5477 0.875791 1.03944e-06 -1.04893e-05 0
1.69192 0.25 0.2 0 0.546033 0.840173 1.07342e-06 -1.09528e-05 0
1.6925 0.25 0.2 0 0.544435 0.849881 1.02949e-06 -9.95172e-06 0
1.69307 0.25 0.2 0 0.546219 0.860684 1.03083e-06 -1.00904e-05 0
1.69365 0.25 0.2 0 0.547327 0.865058 1.06832e-06 -1.12207e-05 0
1.69422 0.25 0.2 0 0.547466 0.871257 1.04573e-06 -9.7962e-06 0
1.6948 0.25 0.2 0 0.547937 0.880529 1.04568e-06 -1.05323e-05 0
1.69537 0.25 0.2 0 0.548193 0.890737 1.04946e-06 -1.05262e-05 0
1.69595 0.25 0.2 0 0.548345 0.901434 1.04362e-06 -9.68753e-06 0
1.69652 0.25 0.2 0 0.54854 0.912179 1.06726e-06 -1.14205e-05 0
1.6971 0.25 0.2 0 0.548393 0.923102 1.04118e-06 -8.7046e-06 0
1.69767 0.25 0.2 0 0.547489 0.93443 8.75082e-07 -2.03855e-05 0
1.69825 0.25 0.2 0 0.549161 0.947514 1.29158e-06 7.86209e-06 0
1.69882 0.25 0.2 0 0.547082 0.953335 8.5511e-07 -2.00824e-05 0
1.6994 0.25 0.2 0 0.548168 0.96986 1.2488e-06 -9.22158e-06 0
1.69997 0.25 0.2 0 0.546848 0.976465 1.04055e-06 -8.63166e-06 0
1.70054 0.25 0.2 0 0.54576 0.886542 1.05624e-06 -1.25712e-05 0
1.70112 0.25 0.2 0 0.539966 0.784613 1.1115e-06 -9.12424e-06 0
1.70169 0.25 0.2 0 0.535276 0.809863 1.00671e-06 -8.78325e-06 0
1.70226 0.25 0.2 0 0.539134 0.836654 1.00638e-06 -9.5435e-06 0
1.70284 0.25 0.2 0 0.541355 0.840281 1.10551e-06 -1.1087e-05 0
1.70341 0.25 0.2 0 0.540858 0.842976 1.04045e-06 -9.32982e-06 0
1.70398 0.25 0.2 0 0.541737 0.85139 1.03966e-06 -9.7062e-06 0
1.70456 0.25 0.2 0 0.542212 0.848743 1.05154e-06 -9.79395e-06 0
1.70513 0.25 0.2 0 0.542513 0.847169 1.05304e-06 -9.8204e-06 0
1.7057 0.25 0.2 0 0.542727 0.851068 1.04841e-06 -9.38548e-06 0
1.70628 0.25 0.2 0 0.54336 0.85913 1.05064e-06 -9.72387e-06 0
1.70685 0.25 0.2 0 0.543645 0.853073 1.05572e-06 -9.61464e-06 0
1.70742 0.25 0.2 0 0.543126 0.846369 1.06244e-06 -9.6068e-06 0
1.70799 0.25 0.2 0 0.542272 0.84569 1.05145e-06 -9.36979e-06 0
1.70857 0.25 0.2 0 0.541998 0.846198 1.05479e-06 -9.44398e-06 0
1.70914 0.25 0.2 0 0.541459 0.84823 1.06157e-06 -9.49716e-06 0
1.70971 0.25 0.2 0 0.54089 0.84462 1.05719e-06 -9.27561e-06 0
1.71028 0.25 0.2 0 0.540106 0.842049 1.06314e-06 -9.58195e-06 0
1.71085 0.25 0.2 0 0.539274 0.844165 1.05614e-06 -9.01045e-06 0
1.71143 0.25 0.2 0 0.538858 0.839812 1.05985e-06 -9.3169e-06 0
1.712 0.25 0.2 0 0.538266 0.836791 1.05943e-06 -9.3731e-06 0
1.71257 0.25 0.2 0 0.537988 0.839315 1.05828e-06 -9.18677e-06 0
1.71314 0.25 0.2 0 0.537898 0.845597 1.06014e-06 -8.93116e-06 0
1.71371 0.25 0.2 0 0.53813 0.854181 1.05496e-06 -9.35406e-06 0
1.71428 0.25 0.2 0 0.538529 0.841664 1.05887e-06 -8.99067e-06 0
1.71485 0.25 0.2 0 0.537539 0.826724 1.07624e-06 -9.36816e-06 0
1.71542 0.25 0.2 0 0.536396 0.821898 1.05548e-06 -7.10934e-06 0
1.71599 0.25 0.2 0 0.531637 0.823821 1.0966e-06 -1.2737e-05 0
1.71656 0.25 0.2 0 0.533818 0.84329 9.74903e-07 -4.47781e-06 0
1.71714 0.25 0.2 0 0.534613 0.859231 1.13015e-06 -1.21936e-05 0
1.71771 0.25 0.2 0 0.534846 0.875116 1.03205e-06 -7.16602e-06 0
1.71828 0.25 0.2 0 0.535818 0.890896 1.06333e-06 -9.63645e-06 0
1.71885 0.25 0.2 0 0.536481 0.905682 1.05999e-06 -8.36231e-06 0
1.71942 0.25 0.2 0 0.537122 0.884012 1.05753e-06 -8.97756e-06 0
1.71999 0.25 0.2 0 0.536252 0.873628 1.07864e-06 -8.84334e-06 0
1.72056 0.25 0.2 0 0.535939 0.874603 1.03768e-06 -7.90429e-06 0
1.72112 0.25 0.2 0 0.536925 0.881438 1.06907e-06 -9.53138e-06 0
1.72169 0.25 0.2 0 0.537042 0.889468 1.06455e-06 -8.04774e-06 0
1.72226 0.25 0.2 0 0.537401 0.900154 1.05932e-06 -8.7648e-06 0
1.72283 0.25 0.2 0 0.537314 0.88914 1.06698e-06 -8.49747e-06 0
1.7234 0.25 0.2 0 0.53561 0.875763 1.07815e-06 -8.30055e-06 0
1.72397 0.25 0.2 0 0.534822 0.872729 1.04134e-06 -9.05553e-06 0
1.72454 0.25 0.2 0 0.534398 0.875846 1.08619e-06 -7.7116e-06 0
1.72511 0.25 0.2 0 0.533892 0.882453 1.05471e-06 -8.58744e-06 0
1.72568 0.25 0.2 0 0.533677 0.882817 1.06991e-06 -8.29948e-06 0
1.72625 0.25 0.2 0 0.533108 0.8832 1.0692e-06 -8.38824e-06 0
1.72681 0.25 0.2 0 0.532637 0.887744 1.06278e-06 -8.17244e-06 0
1.72738 0.25 0.2 0 0.532576 0.895428 1.0648e-06 -8.2217e-06 0
1.72795 0.25 0.2 0 0.532533 0.885773 1.06679e-06 -8.23851e-06 0
1.72852 0.25 0.2 0 0.532206 0.879769 1.07107e-06 -8.00741e-06 0
1.72909 0.25 0.2 0 0.53145 0.882388 1.0672e-06 -8.53965e-06 0
1.72965 0.25 0.2 0 0.531708 0.890754 1.05567e-06 -7.56725e-06 0
1.73022 0.25 0.2 0 0.532055 0.900026 1.07209e-06 -8.25115e-06 0
1.73079 0.25 0.2 0 0.532517 0.910756 1.06405e-06 -8.03503e-06 0
1.73136 0.25 0.2 0 0.532782 0.921618 1.06688e-06 -7.92239e-06 0
1.73192 0.25 0.2 0 0.533127 0.932921 1.0642e-06 -7.99287e-06 0
1.73249 0.25 0.2 0 0.533366 0.944365 1.06633e-06 -7.91087e-06 0
1.73306 0.25 0.2 0 0.533499 0.955887 1.06857e-06 -7.84011e-06 0
1.73363 0.25 0.2 0 0.533075 0.966145 1.06947e-06 -8.58993e-06 0
1.73419 0.25 0.2 0 0.533553 0.979176 1.05831e-06 -6.44253e-06 0
1.73476 0.25 0.2 0 0.532573 0.90404 1.09401e-06 -8.81029e-06 0
1.73533 0.25 0.2 0 0.527922 0.866804 1.09894e-06 -7.77883e-06 0
1.73589 0.25 0.2 0 0.52587 0.872164 1.02251e-06 -6.5237e-06 0
1.73646 0.25 0.2 0 0.527844 0.869149 1.08326e-06 -9.44327e-06 0
1.73702 0.25 0.2 0 0.527459 0.862468 1.11635e-06 -3.61507e-06 0
1.73759 0.25 0.2 0 0.526933 0.861335 1.05449e-06 -9.56321e-06 0
1.73816 0.25 0.2 0 0.527287 0.867577 1.06937e-06 -9.30241e-06 0
1.73872 0.25 0.2 0 0.52791 0.877028 1.06395e-06 -6.26279e-06 0
1.73929 0.25 0.2 0 0.52852 0.873115 1.06547e-06 -7.77368e-06 0
1.73985 0.25 0.2 0 0.52853 0.868078 1.06891e-06 -6.06795e-06 0
1.74042 0.25 0.2 0 0.528247 0.869215 1.02672e-06 -1.07443e-05 0
1.74099 0.25 0.2 0 0.529009 0.874877 1.11545e-06 -4.714e-06 0
1.74155 0.25 0.2 0 0.528528 0.882413 1.05775e-06 -8.06741e-06 0
1.74212 0.25 0.2 0 0.528878 0.892025 1.06664e-06 -7.17843e-06 0
1.74268 0.25 0.2 0 0.528261 0.876991 9.8733e-07 -5.35491e-06 0
1.74325 0.25 0.2 0 0.527399 0.861347 1.2069e-06 -3.89142e-06 0
1.74381 0.25 0.2 0 0.524813 0.853582 1.06381e-06 -1.52619e-05 0
1.74438 0.25 0.2 0 0.524855 0.856307 1.06391e-06 -1.75487e-06 0
1.74494 0.25 0.2 0 0.524738 0.862386 1.07674e-06 -9.9635e-06 0
1.74551 0.25 0.2 0 0.524889 0.87131 1.07303e-06 -5.86707e-06 0
1.74607 0.25 0.2 0 0.52513 0.881401 1.0694e-06 -7.21242e-06 0
1.74663 0.25 0.2 0 0.525506 0.892399 1.05076e-06 -7.80313e-06 0
1.7472 0.25 0.2 0 0.525585 0.87682 1.11162e-06 -4.7969e-06 0
1.74776 0.25 0.2 0 0.524555 0.858605 1.04728e-06 -9.2115e-06 0
1.74833 0.25 0.2 0 0.523461 0.851281 1.09486e-06 -5.7352e-06 0
1.74889 0.25 0.2 0 0.523595 0.860271 1.06281e-06 -6.93033e-06 0
1.74945 0.25 0.2 0 0.523754 0.863784 1.07575e-06 -1.26315e-05 0
1.75002 0.25 0.2 0 0.524923 0.867372 1.07895e-06 -9.06229e-07 0
1.75058 0.25 0.2 0 0.523988 0.871238 1.07095e-06 -7.80283e-06 0
1.75114 0.25 0.2 0 0.524354 0.879365 1.08301e-06 -7.6974e-06 0
1.75171 0.25 0.2 0 0.524141 0.888308 1.07465e-06 -5.02e-06 0
1.75227 0.25 0.2 0 0.523645 0.898275 1.01853e-06 -1.47135e-06 0
